step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_IN,164786.97,C386267965,6012706.04,6177493.01,C1629687658,187707.59,22920.63,0,0
9,CASH_IN,258520.94,C594409070,6177493.01,6436013.95,C1850180796,8934574.82,8676053.88,0,0
9,CASH_IN,35802.4,C1458001236,6436013.95,6471816.34,C1476820428,688024.06,652221.66,0,0
9,CASH_IN,23644.84,C1554281770,6471816.34,6495461.18,C1483338079,774580.02,840550.84,0,0
9,CASH_IN,106682.75,C1681961360,6495461.18,6602143.93,C142383989,204406.22,97723.47,0,0
9,CASH_IN,49292.0,C676521456,6602143.93,6651435.93,C588565911,877013.08,494179.78,0,0
9,CASH_IN,29292.57,C1148405851,6651435.93,6680728.5,C1804849105,40808.0,11515.43,0,0
9,CASH_IN,74349.13,C989952218,6680728.5,6755077.62,C1479557064,275347.4,200998.27,0,0
9,CASH_IN,211344.4,C1521259035,6755077.62,6966422.02,C1698593276,1568675.11,2223515.09,0,0
9,CASH_IN,57562.58,C1710133723,6966422.02,7023984.6,C762570948,3850556.8,4441247.92,0,0
9,CASH_IN,22549.0,C998321325,7023984.6,7046533.6,C311481147,34757.0,0.0,0,0
9,CASH_IN,40994.65,C200692911,7046533.6,7087528.25,C1898859288,1016945.24,2016824.45,0,0
9,CASH_IN,117907.46,C896803712,7087528.25,7205435.71,C724821526,440324.4,322416.95,0,0
9,CASH_IN,48505.73,C612703420,7205435.71,7253941.43,C1320217924,2988080.45,4148538.59,0,0
9,CASH_IN,27503.24,C382974149,7253941.43,7281444.67,C763877378,173241.9,145738.66,0,0
9,CASH_IN,288584.8,C792319388,7281444.67,7570029.47,C802982068,7119631.3,7107504.32,0,0
9,CASH_IN,144703.62,C994417624,7570029.47,7714733.09,C843774579,1144844.43,501118.93,0,0
9,CASH_IN,105048.35,C925434096,7714733.09,7819781.43,C1219248641,1666798.12,1561749.78,0,0
9,CASH_IN,162381.29,C1010271040,7819781.43,7982162.72,C262355562,401325.31,238944.02,0,0
9,CASH_IN,137164.17,C1564681327,7982162.72,8119326.89,C1558917030,208646.45,126818.98,0,0
9,CASH_IN,31682.17,C1255145284,8119326.89,8151009.06,C335151605,343819.13,141675.52,0,0
9,CASH_IN,119141.96,C899565677,8151009.06,8270151.02,C776404949,212191.6,93049.64,0,0
9,CASH_IN,197480.03,C892596253,8270151.02,8467631.05,C1521704415,990755.23,793275.21,0,0
9,CASH_IN,82993.34,C1905773192,8467631.05,8550624.39,C1712213348,106762.1,23768.76,0,0
9,CASH_IN,51858.2,C1142373921,8550624.39,8602482.59,C61462541,443401.51,1302188.51,0,0
9,CASH_IN,227946.07,C59624430,8602482.59,8830428.66,C1516565803,884079.08,656133.01,0,0
9,CASH_IN,50076.89,C697589914,8830428.66,8880505.55,C793460750,67414.0,17337.11,0,0
9,CASH_IN,607750.56,C1712864426,8880505.55,9488256.11,C1273939873,1573388.97,1114344.4,0,0
9,CASH_IN,214725.24,C453243006,9488256.11,9702981.35,C881662115,585751.05,455078.9,0,0
9,CASH_IN,118825.48,C1992071755,9702981.35,9821806.83,C966704622,1700108.83,1313478.87,0,0
9,PAYMENT,8697.85,C2082911414,32181.0,23483.15,M1543252724,0.0,0.0,0,0
9,CASH_IN,95781.1,C1601741301,90059.0,185840.1,C633732161,0.0,0.0,0,0
9,PAYMENT,23049.88,C1300498067,21280.0,0.0,M72259729,0.0,0.0,0,0
9,PAYMENT,15689.29,C1046456678,0.0,0.0,M615698513,0.0,0.0,0,0
9,PAYMENT,14027.13,C1240459978,0.0,0.0,M966097270,0.0,0.0,0,0
9,CASH_OUT,253637.49,C2051204027,51740.0,0.0,C1661355634,0.0,427413.9,0,0
9,CASH_IN,175369.17,C1212187898,5986.0,181355.17,C877362043,11332.0,0.0,0,0
9,PAYMENT,22559.36,C2127531650,29949.0,7389.64,M1820530404,0.0,0.0,0,0
9,CASH_OUT,387696.94,C28409844,11820.0,0.0,C1111747867,2190160.45,4470853.27,0,0
9,TRANSFER,723720.83,C1301957740,107184.0,0.0,C1017777991,100591.0,0.0,0,0
9,PAYMENT,20271.02,C1327718595,19856.0,0.0,M996371445,0.0,0.0,0,0
9,CASH_OUT,241745.87,C833093042,246002.0,4256.13,C1185298063,360152.28,601898.15,0,0
9,CASH_OUT,175080.37,C784416454,10429.0,0.0,C244684090,19651.0,194731.37,0,0
9,CASH_IN,241832.66,C2058380965,251658.0,493490.66,C1298314970,220850.85,0.0,0,0
9,PAYMENT,11367.52,C1521260229,493490.66,482123.14,M1416149583,0.0,0.0,0,0
9,PAYMENT,15167.95,C1937283338,482123.14,466955.19,M168053902,0.0,0.0,0,0
9,PAYMENT,24904.49,C874572213,466955.19,442050.7,M621516732,0.0,0.0,0,0
9,PAYMENT,13219.08,C311229150,442050.7,428831.62,M985969725,0.0,0.0,0,0
9,PAYMENT,20504.47,C161124241,428831.62,408327.14,M1893031785,0.0,0.0,0,0
9,PAYMENT,11768.04,C91881895,408327.14,396559.1,M444606569,0.0,0.0,0,0
9,CASH_IN,121205.8,C1195100847,188145.77,309351.57,C1284307762,109077.0,151726.21,0,0
9,CASH_OUT,272950.61,C500169526,309351.57,36400.96,C1698099308,316240.64,856800.3,0,0
9,CASH_OUT,122065.67,C1223534097,54154.32,0.0,C1021623816,21484.0,0.0,0,0
9,PAYMENT,252.05,C1395989509,0.0,0.0,M1254283902,0.0,0.0,0,0
9,CASH_OUT,696276.83,C674664027,40827.0,0.0,C812423980,0.0,1006531.04,0,0
9,TRANSFER,962148.82,C223242338,0.0,0.0,C575233839,1320044.18,2282193.0,0,0
9,CASH_OUT,87705.98,C1994426618,103.0,0.0,C1634328076,0.0,87705.98,0,0
9,PAYMENT,7689.89,C716029298,0.0,0.0,M922069546,0.0,0.0,0,0
9,PAYMENT,17797.06,C1216797166,0.0,0.0,M978530140,0.0,0.0,0,0
9,PAYMENT,5594.93,C2102543177,208390.0,202795.07,M1718424115,0.0,0.0,0,0
9,PAYMENT,18363.02,C408612537,202795.07,184432.05,M1003494177,0.0,0.0,0,0
9,PAYMENT,13292.49,C1417109273,28683.0,15390.51,M1510290222,0.0,0.0,0,0
9,PAYMENT,9613.17,C358953457,15390.51,5777.34,M785852783,0.0,0.0,0,0
9,PAYMENT,23676.37,C1077290043,5777.34,0.0,M869917520,0.0,0.0,0,0
9,PAYMENT,23988.51,C252683875,0.0,0.0,M411335356,0.0,0.0,0,0
9,PAYMENT,50810.25,C1776452203,0.0,0.0,M358432612,0.0,0.0,0,0
9,PAYMENT,9384.97,C1737731858,0.0,0.0,M1551460550,0.0,0.0,0,0
9,PAYMENT,13292.67,C561338616,0.0,0.0,M1571808685,0.0,0.0,0,0
9,PAYMENT,8573.37,C666778165,0.0,0.0,M815155548,0.0,0.0,0,0
9,PAYMENT,25862.88,C1001354542,0.0,0.0,M420445563,0.0,0.0,0,0
9,PAYMENT,10838.06,C1328972797,0.0,0.0,M1307115502,0.0,0.0,0,0
9,PAYMENT,16372.62,C229569912,0.0,0.0,M1864938771,0.0,0.0,0,0
9,PAYMENT,14453.2,C351992416,0.0,0.0,M518484126,0.0,0.0,0,0
9,PAYMENT,1065.83,C1687704335,0.0,0.0,M1311957666,0.0,0.0,0,0
9,PAYMENT,17089.94,C223881470,0.0,0.0,M681499211,0.0,0.0,0,0
9,PAYMENT,10165.97,C247002236,0.0,0.0,M1472602363,0.0,0.0,0,0
9,PAYMENT,2148.75,C462810405,0.0,0.0,M1158095006,0.0,0.0,0,0
9,PAYMENT,714.32,C215299926,0.0,0.0,M1785860047,0.0,0.0,0,0
9,PAYMENT,15504.91,C1580874593,0.0,0.0,M583398376,0.0,0.0,0,0
9,PAYMENT,4295.08,C118431585,0.0,0.0,M2113500216,0.0,0.0,0,0
9,PAYMENT,9605.54,C1914153429,0.0,0.0,M2134920908,0.0,0.0,0,0
9,PAYMENT,19924.27,C4956754,0.0,0.0,M916807383,0.0,0.0,0,0
9,PAYMENT,21721.04,C2033385687,0.0,0.0,M74974995,0.0,0.0,0,0
9,PAYMENT,18686.02,C1509719292,0.0,0.0,M1169408754,0.0,0.0,0,0
9,PAYMENT,5650.36,C619136811,0.0,0.0,M1625529403,0.0,0.0,0,0
9,PAYMENT,3755.64,C1514280775,10353.0,6597.36,M20839087,0.0,0.0,0,0
9,CASH_IN,530232.15,C536689596,351157.0,881389.15,C378081024,1036840.17,571521.14,0,0
9,PAYMENT,6178.49,C1669561916,20239.0,14060.51,M699508004,0.0,0.0,0,0
9,PAYMENT,13143.15,C1203231295,14060.51,917.36,M828451246,0.0,0.0,0,0
9,PAYMENT,20520.49,C1231803168,917.36,0.0,M1842861996,0.0,0.0,0,0
9,PAYMENT,49304.88,C340299275,271007.56,221702.67,M752679285,0.0,0.0,0,0
9,CASH_OUT,594464.64,C1002032413,221702.67,0.0,C1359291582,771862.33,1375886.75,0,0
9,CASH_OUT,161858.74,C1753225073,60044.0,0.0,C1777850916,0.0,255101.44,0,0
9,CASH_OUT,220164.57,C954791100,21312.0,0.0,C680034596,65854.43,396323.63,0,0
9,CASH_IN,214949.83,C1941222789,292186.0,507135.83,C378218735,0.0,0.0,0,0
9,CASH_OUT,290317.46,C110120907,11495.0,0.0,C265184085,396249.49,686566.96,0,0
9,PAYMENT,30687.46,C1858337783,20176.0,0.0,M301055879,0.0,0.0,0,0
9,PAYMENT,30904.27,C1195321505,0.0,0.0,M1138088346,0.0,0.0,0,0
9,PAYMENT,15483.31,C842567252,0.0,0.0,M774443539,0.0,0.0,0,0
9,PAYMENT,2654.19,C283991383,0.0,0.0,M2098810841,0.0,0.0,0,0
9,PAYMENT,40.26,C186987520,0.0,0.0,M1836717821,0.0,0.0,0,0
9,PAYMENT,11856.86,C386398688,0.0,0.0,M542579550,0.0,0.0,0,0
9,PAYMENT,16953.43,C40939104,0.0,0.0,M1057000749,0.0,0.0,0,0
9,PAYMENT,15051.16,C400604116,0.0,0.0,M267771805,0.0,0.0,0,0
9,PAYMENT,23093.45,C150037421,0.0,0.0,M866385531,0.0,0.0,0,0
9,PAYMENT,14781.3,C563072448,0.0,0.0,M11003739,0.0,0.0,0,0
9,PAYMENT,9824.68,C55054569,0.0,0.0,M800356061,0.0,0.0,0,0
9,PAYMENT,1601.26,C1888116518,0.0,0.0,M1336468307,0.0,0.0,0,0
9,PAYMENT,11978.68,C212106519,0.0,0.0,M2814144,0.0,0.0,0,0
9,PAYMENT,7183.95,C586935436,0.0,0.0,M708915707,0.0,0.0,0,0
9,PAYMENT,18497.1,C94547297,0.0,0.0,M1381626341,0.0,0.0,0,0
9,PAYMENT,3621.22,C800843950,0.0,0.0,M215403083,0.0,0.0,0,0
9,PAYMENT,3488.28,C470791957,0.0,0.0,M21277608,0.0,0.0,0,0
9,PAYMENT,11971.22,C1900727734,0.0,0.0,M1274332486,0.0,0.0,0,0
9,PAYMENT,4798.87,C715289650,0.0,0.0,M245334821,0.0,0.0,0,0
9,PAYMENT,5836.2,C689952829,0.0,0.0,M1152181933,0.0,0.0,0,0
9,PAYMENT,13438.5,C2106989038,21212.0,7773.5,M266480594,0.0,0.0,0,0
9,CASH_OUT,187432.95,C1483457571,418135.0,230702.05,C661978675,0.0,187432.95,0,0
9,CASH_OUT,82657.67,C2068961293,4177.0,0.0,C556534527,9190.97,91848.65,0,0
9,CASH_OUT,594305.72,C910555104,0.0,0.0,C1651945012,3264685.3,6376726.23,0,0
9,PAYMENT,22736.68,C686286401,38862.0,16125.32,M782984610,0.0,0.0,0,0
9,CASH_OUT,421061.06,C1531924938,592.0,0.0,C1174072748,363068.74,790995.96,0,0
9,PAYMENT,1947.5,C1110198196,0.0,0.0,M1433302110,0.0,0.0,0,0
9,PAYMENT,22004.5,C538811684,0.0,0.0,M24992236,0.0,0.0,0,0
9,PAYMENT,26543.57,C558677904,0.0,0.0,M119989091,0.0,0.0,0,0
9,PAYMENT,11943.16,C1260300830,0.0,0.0,M549927080,0.0,0.0,0,0
9,PAYMENT,8358.69,C1689494303,0.0,0.0,M1421764881,0.0,0.0,0,0
9,PAYMENT,4361.21,C1791915970,31057.0,26695.79,M1934950475,0.0,0.0,0,0
9,PAYMENT,26028.56,C168291941,31414.0,5385.44,M760674517,0.0,0.0,0,0
9,CASH_OUT,37902.64,C876608218,5385.44,0.0,C539486713,8991965.22,9029867.86,0,0
9,CASH_OUT,73991.46,C1865671502,0.0,0.0,C1375936066,365461.97,439453.42,0,0
9,CASH_OUT,169761.03,C1517440011,0.0,0.0,C899358551,268785.78,438546.81,0,0
9,CASH_OUT,139471.01,C1090033600,0.0,0.0,C9108707,1347659.95,1487130.96,0,0
9,CASH_OUT,94787.5,C190467119,0.0,0.0,C1251218116,854327.1,949114.6,0,0
9,CASH_OUT,110304.62,C2063853465,0.0,0.0,C680034596,286019.01,396323.63,0,0
9,CASH_OUT,47587.95,C861535974,0.0,0.0,C907489537,140514.0,188101.95,0,0
9,PAYMENT,7119.6,C924531162,50729.0,43609.4,M1853431842,0.0,0.0,0,0
9,CASH_OUT,182189.35,C178400603,985.0,0.0,C1877976610,281039.64,659716.34,0,0
9,CASH_IN,228313.76,C1987071015,182179.0,410492.76,C1079930466,7502.0,0.0,0,0
9,PAYMENT,16185.59,C415989466,582657.0,566471.41,M1066677713,0.0,0.0,0,0
9,PAYMENT,15556.94,C608636813,105258.0,89701.06,M1352822358,0.0,0.0,0,0
9,PAYMENT,5983.59,C333244214,76816.0,70832.41,M225997345,0.0,0.0,0,0
9,CASH_OUT,273983.83,C291450724,19962.0,0.0,C1415380443,0.0,356783.53,0,0
9,CASH_OUT,345483.62,C1380721607,466.0,0.0,C566698125,4870470.51,4986965.3,0,0
9,CASH_OUT,281036.53,C652053487,107124.0,0.0,C512626802,0.0,576636.16,0,0
9,PAYMENT,1131.65,C1761217647,0.0,0.0,M3549723,0.0,0.0,0,0
9,PAYMENT,26687.82,C869757889,0.0,0.0,M2032075943,0.0,0.0,0,0
9,CASH_OUT,241000.24,C1094641311,181157.0,0.0,C1473858342,52148.0,543323.7,0,0
9,PAYMENT,9985.81,C1885956689,861.0,0.0,M2024294118,0.0,0.0,0,0
9,CASH_OUT,233879.66,C2031308648,75189.0,0.0,C363333282,96841.03,625593.64,0,0
9,PAYMENT,20347.09,C1328497867,10770.0,0.0,M1957659805,0.0,0.0,0,0
9,TRANSFER,2034253.33,C1309303704,4844.0,0.0,C2068615081,135212.39,3018889.19,0,0
9,PAYMENT,54798.05,C755043646,45354.0,0.0,M415046985,0.0,0.0,0,0
9,PAYMENT,19718.98,C272558511,107994.94,88275.96,M221597331,0.0,0.0,0,0
9,CASH_OUT,325013.15,C679004918,88275.96,0.0,C496695089,1908925.89,2233939.04,0,0
9,CASH_OUT,288768.59,C1482677733,0.0,0.0,C1825775199,8567824.18,1.07784988E7,0,0
9,CASH_IN,93629.72,C1061889232,30211.0,123840.72,C2051343924,2687.71,0.0,0,0
9,CASH_OUT,293393.62,C405644412,60814.0,0.0,C399208882,0.0,293393.62,0,0
9,CASH_OUT,267911.35,C1986847477,20530.0,0.0,C1304495746,29900.39,250985.25,0,0
9,PAYMENT,887.65,C1358608680,267667.0,266779.35,M913402435,0.0,0.0,0,0
9,PAYMENT,11604.27,C1133127349,24127.0,12522.73,M1382027131,0.0,0.0,0,0
9,CASH_OUT,4481.82,C1465307110,81289.0,76807.18,C920011586,330005.86,334487.68,0,0
9,CASH_IN,135575.74,C1791530045,434.0,136009.74,C520251006,40445.0,997.5,0,0
9,PAYMENT,1953.45,C2028320863,136009.74,134056.29,M715946991,0.0,0.0,0,0
9,PAYMENT,4360.65,C1264887971,16102.0,11741.35,M1705223310,0.0,0.0,0,0
9,CASH_OUT,61130.89,C819056421,11741.35,0.0,C512626802,281036.53,576636.16,0,0
9,CASH_OUT,43913.25,C2045491667,0.0,0.0,C915791536,185385.81,229299.06,0,0
9,CASH_OUT,281213.45,C388245501,0.0,0.0,C1015529677,463378.06,471644.1,0,0
9,CASH_OUT,249266.12,C1876649539,0.0,0.0,C1146577120,576494.78,712955.83,0,0
9,CASH_OUT,212561.33,C1372402810,0.0,0.0,C1205844899,357033.31,569594.63,0,0
9,CASH_OUT,140211.87,C1976318641,0.0,0.0,C1245250850,296331.85,436543.72,0,0
9,CASH_OUT,87671.87,C1130487866,0.0,0.0,C218193338,999298.26,1086970.14,0,0
9,CASH_OUT,200528.84,C2008837995,0.0,0.0,C820910648,1141722.74,1342251.58,0,0
9,CASH_OUT,226252.94,C1340799746,0.0,0.0,C908663235,283208.52,509461.46,0,0
9,CASH_OUT,14153.95,C1541884412,0.0,0.0,C233062355,72670.89,86824.84,0,0
9,CASH_OUT,143012.92,C390791818,0.0,0.0,C771303504,1240861.37,1383874.29,0,0
9,PAYMENT,10830.54,C60354623,6070.0,0.0,M456272293,0.0,0.0,0,0
9,PAYMENT,5965.91,C2054896534,0.0,0.0,M896219393,0.0,0.0,0,0
9,DEBIT,3821.36,C1907764891,20906.0,17084.64,C491954108,212487.86,0.0,0,0
9,CASH_OUT,395667.74,C2076397065,433327.0,37659.26,C1515979807,1.34652357E7,1.375831204E7,0,0
9,CASH_OUT,108882.89,C1489468780,17487.0,0.0,C1844465462,44683.0,153565.89,0,0
9,PAYMENT,15674.49,C872997956,0.0,0.0,M1955255976,0.0,0.0,0,0
9,PAYMENT,32048.99,C366505270,144.0,0.0,M1989627644,0.0,0.0,0,0
9,TRANSFER,1477935.44,C97435310,124300.0,0.0,C875128687,20109.0,1670282.0,0,0
9,CASH_OUT,74670.06,C668141353,141.0,0.0,C166621137,10912.0,0.0,0,0
9,CASH_OUT,259591.83,C1899265848,24593.0,0.0,C765434646,5608.0,141142.06,0,0
9,CASH_OUT,351885.51,C1033383756,784.0,0.0,C1491676195,1952408.19,2244940.94,0,0
9,PAYMENT,7774.7,C1297337759,0.0,0.0,M1921409363,0.0,0.0,0,0
9,PAYMENT,6510.35,C538516868,0.0,0.0,M1552397444,0.0,0.0,0,0
9,PAYMENT,5384.18,C258717118,0.0,0.0,M1319555577,0.0,0.0,0,0
9,PAYMENT,1934.51,C649789588,0.0,0.0,M1207546707,0.0,0.0,0,0
9,PAYMENT,2223.52,C367867991,0.0,0.0,M1832655370,0.0,0.0,0,0
9,PAYMENT,5887.29,C326961305,0.0,0.0,M429150862,0.0,0.0,0,0
9,PAYMENT,8798.1,C1699217003,0.0,0.0,M1747338371,0.0,0.0,0,0
9,PAYMENT,880.32,C325365982,0.0,0.0,M685740062,0.0,0.0,0,0
9,PAYMENT,16255.01,C1924241352,0.0,0.0,M686409537,0.0,0.0,0,0
9,CASH_OUT,95163.05,C507338946,23762.0,0.0,C271488817,0.0,95163.05,0,0
9,CASH_OUT,171663.99,C1245076603,60928.0,0.0,C699539366,215531.33,387195.32,0,0
9,CASH_OUT,214730.33,C885493026,229103.12,14372.8,C1046160944,245829.03,305722.91,0,0
9,PAYMENT,5579.56,C1383237428,14372.8,8793.24,M666687176,0.0,0.0,0,0
9,CASH_IN,299930.98,C1603371968,31005.0,330935.98,C729255592,104635.0,0.0,0,0
9,CASH_OUT,116804.86,C1471654797,8077.0,0.0,C1405161700,0.0,33987.23,0,0
9,CASH_OUT,185874.34,C297454952,30326.0,0.0,C1485568243,2035.0,187909.34,0,0
9,CASH_OUT,66125.41,C1349604097,175654.0,109528.59,C355900651,50037.0,116162.41,0,0
9,PAYMENT,17743.09,C61687116,37600.0,19856.91,M1772911991,0.0,0.0,0,0
9,TRANSFER,866184.38,C783953063,19856.91,0.0,C1698593276,1357330.71,2223515.09,0,0
9,TRANSFER,47663.49,C1946782506,0.0,0.0,C1556875182,5536951.49,5584614.98,0,0
9,CASH_OUT,133696.36,C493303746,16072.04,0.0,C1447076900,0.0,249063.74,0,0
9,PAYMENT,9982.47,C388675292,0.0,0.0,M1753907082,0.0,0.0,0,0
9,PAYMENT,4975.35,C1348663658,32964.0,27988.65,M1956584835,0.0,0.0,0,0
9,TRANSFER,424512.97,C910281114,4505.0,0.0,C1139667442,36606.63,377327.15,0,0
9,PAYMENT,23375.96,C218924791,0.0,0.0,M1247975317,0.0,0.0,0,0
9,CASH_IN,5402.84,C1176365151,91088.0,96490.84,C1808263951,0.0,0.0,0,0
9,PAYMENT,28632.57,C2125001759,305792.0,277159.43,M393932291,0.0,0.0,0,0
9,PAYMENT,9586.78,C1241124166,5580.0,0.0,M1611418422,0.0,0.0,0,0
9,CASH_OUT,10060.96,C1505579812,17471.0,7410.04,C329206545,15585.0,25645.96,0,0
9,PAYMENT,24118.6,C427271398,38608.0,14489.4,M8264371,0.0,0.0,0,0
9,PAYMENT,7981.59,C44676209,11015.0,3033.41,M826209139,0.0,0.0,0,0
9,CASH_OUT,136653.55,C357183782,795985.0,659331.45,C1191544932,0.0,0.0,0,0
9,TRANSFER,1653333.31,C1695619774,376342.67,0.0,C791512944,0.0,1757485.57,0,0
9,CASH_OUT,202328.9,C718549073,0.0,0.0,C1978557426,3049879.62,3492505.9,0,0
9,CASH_OUT,180571.01,C1823996691,211333.0,30761.99,C1423983240,289114.0,947138.01,0,0
9,CASH_OUT,170882.75,C674243746,150.0,0.0,C2037251990,1739609.64,2697349.09,0,0
9,PAYMENT,10126.57,C1167663088,19829.0,9702.43,M1313139114,0.0,0.0,0,0
9,CASH_IN,72728.07,C494464018,21035.0,93763.07,C1750918377,100574.15,27846.09,0,0
9,CASH_OUT,122274.59,C876924459,168.0,0.0,C1774318025,82399.0,204673.59,0,0
9,CASH_OUT,35454.95,C959394252,73634.0,38179.05,C980556725,0.0,35454.95,0,0
9,CASH_OUT,8848.04,C1347389178,38179.05,29331.01,C1149080047,535429.3,545220.66,0,0
9,PAYMENT,26791.47,C177072285,9247.0,0.0,M413817457,0.0,0.0,0,0
9,CASH_IN,429707.81,C1481357817,103900.0,533607.81,C1873739758,13344.0,0.0,0,0
9,PAYMENT,5885.57,C1948224604,11703.0,5817.43,M288578370,0.0,0.0,0,0
9,TRANSFER,927239.63,C1535177415,5817.43,0.0,C1260889084,1803954.05,2731193.68,0,0
9,TRANSFER,134677.16,C1585519679,0.0,0.0,C1251686742,1348045.88,1530764.2,0,0
9,TRANSFER,1341521.66,C1458833119,0.0,0.0,C1870237274,1654745.44,6156824.17,0,0
9,PAYMENT,11346.07,C1570156040,596.0,0.0,M22833591,0.0,0.0,0,0
9,PAYMENT,38198.33,C1466625351,11269.53,0.0,M559864715,0.0,0.0,0,0
9,PAYMENT,7128.3,C1238419270,0.0,0.0,M723721754,0.0,0.0,0,0
9,CASH_OUT,243868.08,C723767020,43395.0,0.0,C1909597726,348591.81,1001249.75,0,0
9,CASH_OUT,384157.52,C2096548480,40130.0,0.0,C1721892488,96724.4,1557590.82,0,0
9,PAYMENT,15127.15,C861132975,15194.0,66.85,M11780881,0.0,0.0,0,0
9,PAYMENT,12691.64,C902969669,66.85,0.0,M2142918581,0.0,0.0,0,0
9,PAYMENT,13319.98,C1384218189,0.0,0.0,M1286902855,0.0,0.0,0,0
9,PAYMENT,8159.16,C1745388677,0.0,0.0,M1159885262,0.0,0.0,0,0
9,PAYMENT,39730.91,C470293553,0.0,0.0,M1953932635,0.0,0.0,0,0
9,PAYMENT,1811.2,C1484139516,0.0,0.0,M244092221,0.0,0.0,0,0
9,PAYMENT,9127.31,C1379529033,0.0,0.0,M329570856,0.0,0.0,0,0
9,PAYMENT,30937.96,C2053384811,0.0,0.0,M283878783,0.0,0.0,0,0
9,CASH_IN,314551.02,C231058834,9373.0,323924.02,C796533847,0.0,0.0,0,0
9,PAYMENT,6942.24,C939873176,323924.02,316981.78,M1667830145,0.0,0.0,0,0
9,PAYMENT,29644.6,C786727118,316981.78,287337.19,M250417597,0.0,0.0,0,0
9,PAYMENT,9866.22,C476449387,287337.19,277470.97,M933815679,0.0,0.0,0,0
9,PAYMENT,16666.09,C1027662260,277470.97,260804.88,M1539731288,0.0,0.0,0,0
9,PAYMENT,12631.93,C2002715417,260804.88,248172.95,M120357776,0.0,0.0,0,0
9,CASH_OUT,455610.81,C1037799296,101588.0,0.0,C390839950,0.0,455610.81,0,0
9,PAYMENT,38088.72,C1427082188,738.0,0.0,M1514610111,0.0,0.0,0,0
9,PAYMENT,1776.03,C957625700,11446.0,9669.97,M1490160201,0.0,0.0,0,0
9,CASH_OUT,360213.58,C1898621812,237016.0,0.0,C653745564,4431930.66,4890881.29,0,0
9,PAYMENT,17766.59,C325249547,0.0,0.0,M197480982,0.0,0.0,0,0
9,CASH_OUT,140197.98,C1124958565,54302.0,0.0,C1330989747,0.0,140197.98,0,0
9,CASH_OUT,246288.72,C1733878651,51236.0,0.0,C1340201053,23636.0,269924.72,0,0
9,PAYMENT,9675.74,C1676574505,0.0,0.0,M1109050528,0.0,0.0,0,0
9,PAYMENT,3899.55,C1840476975,0.0,0.0,M1305478873,0.0,0.0,0,0
9,PAYMENT,1942.14,C1574383485,87366.0,85423.86,M1241309091,0.0,0.0,0,0
9,PAYMENT,14049.9,C1059125176,36514.0,22464.1,M1913374795,0.0,0.0,0,0
9,CASH_OUT,148419.34,C373534128,145404.0,0.0,C1216745400,0.0,148419.34,0,0
9,TRANSFER,1031366.36,C971864348,1870.41,0.0,C931482420,85467.48,1334502.07,0,0
9,PAYMENT,7494.18,C29938862,0.0,0.0,M766319948,0.0,0.0,0,0
9,PAYMENT,6919.44,C638061412,0.0,0.0,M1954525984,0.0,0.0,0,0
9,CASH_OUT,91542.63,C869627045,154.0,0.0,C345915713,20727.0,52710.31,0,0
9,CASH_OUT,220822.63,C1985435886,13152.0,0.0,C1551945522,157820.88,392254.05,0,0
9,PAYMENT,6174.47,C274869867,11041.0,4866.53,M420313588,0.0,0.0,0,0
9,PAYMENT,6555.94,C23414316,202174.0,195618.06,M1295642310,0.0,0.0,0,0
9,CASH_OUT,189059.95,C1277788284,267.0,0.0,C1977421716,0.0,189059.95,0,0
9,PAYMENT,9591.58,C1041863380,13942.0,4350.42,M367458077,0.0,0.0,0,0
9,CASH_IN,180211.71,C388719801,20410.0,200621.71,C1359634401,90382.76,0.0,0,0
9,PAYMENT,11081.92,C385956928,200621.71,189539.78,M1711051590,0.0,0.0,0,0
9,PAYMENT,9451.97,C1199623931,189539.78,180087.81,M188904478,0.0,0.0,0,0
9,CASH_IN,83270.63,C356493834,10207.0,93477.63,C170503405,244844.09,161573.46,0,0
9,CASH_OUT,421391.29,C341343560,44390.0,0.0,C449932291,105046.0,874496.06,0,0
9,PAYMENT,44401.43,C1433308718,479.0,0.0,M1301602841,0.0,0.0,0,0
9,CASH_OUT,195041.38,C630423131,21589.0,0.0,C791767143,501.0,202747.64,0,0
9,PAYMENT,11197.26,C1920398748,8013.0,0.0,M1397234178,0.0,0.0,0,0
9,CASH_IN,163358.39,C958840408,62956.0,226314.39,C343998509,50082.0,0.0,0,0
9,PAYMENT,9956.79,C133787265,226314.39,216357.61,M1122410999,0.0,0.0,0,0
9,CASH_OUT,193467.26,C1366109091,31627.0,0.0,C562081008,30665.0,160544.18,0,0
9,CASH_OUT,17156.54,C1563794344,0.0,0.0,C663202788,163013.28,180169.82,0,0
9,CASH_OUT,242028.34,C292846569,0.0,0.0,C1721892488,480881.93,1557590.82,0,0
9,CASH_OUT,125787.27,C1718262057,0.0,0.0,C781630209,164377.42,290164.69,0,0
9,CASH_OUT,38663.52,C1591907956,0.0,0.0,C1750002155,48641.66,87305.19,0,0
9,CASH_OUT,36297.52,C805027547,0.0,0.0,C378841819,591759.31,0.0,0,0
9,CASH_OUT,376032.31,C492971006,0.0,0.0,C1673971173,742688.69,1220151.74,0,0
9,CASH_OUT,119188.62,C804475562,0.0,0.0,C883841715,349445.0,505475.67,0,0
